name+PC Portable HP 15-dw3000nk - i3 11è Gèn - 4Go - 1To (2R0L6EA)#price+1 479,000DT#image+https://www.zoom.com.tn/41860-home_default_mobi/pc-portable-hp-15-dw3000nk-i3-11e-gen-4go-1to-2r0l6ea.jpg#url+https://www.zoom.com.tn/pc-portables/8120-pc-portable-hp-15-dw3000nk-i3-11e-gen-4go-1to-2r0l6ea.html 
name+PC Portable HP 15-dw3018nk - i3 11è Gèn - 4Go - 1To (2R0N1EA)#price+1 489,000DT#image+https://www.zoom.com.tn/41913-home_default_mobi/pc-portable-hp-15-dw3018nk-i3-11e-gen-4go-1to-2r0n1ea.jpg#url+https://www.zoom.com.tn/pc-portables/8188-pc-portable-hp-15-dw3018nk-i3-11e-gen-4go-1to-2r0n1ea.html 
name+PC Portable HP 15-dw3017nk - i3 11è Gèn - 4Go - 1To GRIS (2R0N0EA)#price+1 499,000DT#image+https://www.zoom.com.tn/45409-home_default_mobi/pc-portable-hp-15-dw3017nk-i3-11e-gen-4go-1to-gris-2r0n0ea.jpg#url+https://www.zoom.com.tn/pc-portables/11550-pc-portable-hp-15-dw3017nk-i3-11e-gen-4go-1to-gris-2r0n0ea.html 
name+PC Portable Lenovo IdeaPad 3 15IIL05 - i3 10é Gén - 8Go - 512Go SSD - Nvidia 2Go - Silver#price+1 499,000DT#image+https://www.zoom.com.tn/42341-home_default_mobi/pc-portable-lenovo-ideapad-3-15iil05-i3-10e-gen-8go-512go-ssd-nvidia-2go-silver.jpg#url+https://www.zoom.com.tn/informatique/8854-pc-portable-lenovo-ideapad-3-15iil05-i3-10e-gen-8go-512go-ssd-nvidia-2go-silver.html 
name+PC Portable Lenovo IdeaPad 3 15IIL05 - i3 10é Gén - 8Go - 512Go SSD - Nvidia 2Go - Black#price+1 499,000DT#image+https://www.zoom.com.tn/42340-home_default_mobi/pc-portable-lenovo-ideapad-3-15iil05-i3-10e-gen-8go-512go-ssd-nvidia-2go-black.jpg#url+https://www.zoom.com.tn/informatique/8853-pc-portable-lenovo-ideapad-3-15iil05-i3-10e-gen-8go-512go-ssd-nvidia-2go-black.html 
name+PC Portable HP 15-dw3020nk - i3 11è Gèn - 4Go - 256Go SSD (2R0N3EA)#price+1 539,000DT#image+https://www.zoom.com.tn/42033-home_default_mobi/pc-portable-hp-15-dw3020nk-i3-11e-gen-4go-256go-ssd-2r0n3ea.jpg#url+https://www.zoom.com.tn/pc-portables/8287-pc-portable-hp-15-dw3020nk-i3-11e-gen-4go-256go-ssd-2r0n3ea.html 
name+PC Portable HP 15-dw3018nk - i3 11è Gèn - 8Go - 1To (2R0N1EA)#price+1 559,000DT#image+https://www.zoom.com.tn/41917-home_default_mobi/pc-portable-hp-15-dw3018nk-i3-11e-gen-8go-1to-2r0n1ea.jpg#url+https://www.zoom.com.tn/pc-portables/8189-pc-portable-hp-15-dw3018nk-i3-11e-gen-8go-1to-2r0n1ea.html 
name+PC Portable Lenovo IdeaPad 3 15IIL05 - i3 10é Gén - 12Go - 512Go SSD - Nvidia 2Go - Silver#price+1 603,000DT#image+https://www.zoom.com.tn/43027-home_default_mobi/pc-portable-lenovo-ideapad-3-15iil05-i3-10e-gen-12go-512go-ssd-nvidia-2go-silver.jpg#url+https://www.zoom.com.tn/informatique/9441-pc-portable-lenovo-ideapad-3-15iil05-i3-10e-gen-12go-512go-ssd-nvidia-2go-silver.html 
name+PC Portable Lenovo IdeaPad 3 15IIL05 - i3 10é Gén - 12Go - 512Go SSD - Nvidia 2Go - Black#price+1 603,000DT#image+https://www.zoom.com.tn/43026-home_default_mobi/pc-portable-lenovo-ideapad-3-15iil05-i3-10e-gen-12go-512go-ssd-nvidia-2go-black.jpg#url+https://www.zoom.com.tn/informatique/9440-pc-portable-lenovo-ideapad-3-15iil05-i3-10e-gen-12go-512go-ssd-nvidia-2go-black.html 
name+PC Portable Lenovo IdeaPad 3 15IIL05 - i510é Gén - 8Go - 1To - GREY (81WE01AUFE)#price+1 699,000DT#image+https://www.zoom.com.tn/46476-home_default_mobi/pc-portable-lenovo-ideapad-3-15iil05-i510e-gen-8go-1to-grey-81we01aufe.jpg#url+https://www.zoom.com.tn/informatique/12149-pc-portable-lenovo-ideapad-3-15iil05-i510e-gen-8go-1to-grey-81we01aufe.html 
